DV_pressure,Reservoirs,Oil_temperature,Motor_current,Oil_level,Fail
8446.0,-0.0219999999999984,8458.0,56.525000000000006,below,1.0
9718.0,-0.0240000000000009,9728.0,65025.0,below,0.0
8808.0,-0.0180000000000006,8818.0,62.400000000000006,below,1.0
8516.0,-0.0240000000000009,8528.0,51.8,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
9894.0,-0.0219999999999984,9904.0,71.32499999999999,below,1.0
9516.0,-0.0240000000000009,9528.0,63175.0,below,1.0
10046.0,-0.0199999999999995,10044.0,72.42500000000001,below,1.0
8.98,-0.0259999999999998,8994.0,60.14999999999999,below,1.0
8888.0,-0.0219999999999984,8902.0,59.80000000000001,below,1.0
10082.0,-0.0219999999999984,10.08,72875.0,below,1.0
9396.0,-0.0279999999999986,9406.0,55.400000000000006,below,1.0
8232.0,-0.0159999999999982,8248.0,55.400000000000006,below,1.0
8216.0,-0.0180000000000006,8.23,53.69999999999999,below,1.0
8438.0,-0.0219999999999984,8.45,53.57499999999999,below,1.0
9328.0,-0.0219999999999984,9346.0,52925.0,below,1.0
8832.0,-0.0159999999999982,8.85,68.95,below,1.0
-0.0240000000000009,-0.0180000000000006,8068.0,58975.0,below,1.0
8206.0,-0.0180000000000006,8222.0,62675.0,below,1.0
9926.0,-0.0199999999999995,9936.0,66675.0,below,1.0
8192.0,-0.0219999999999984,8206.0,58425.0,below,1.0
9624.0,-0.0159999999999982,9632.0,69.52499999999999,below,1.0
-0.0060000000000002,2.5760000000000005,8046.0,74.05,below,1.0
8762.0,-0.0219999999999984,8774.0,54725.0,below,1.0
9046.0,-0.0199999999999995,9.06,56.525000000000006,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8214.0,-0.0199999999999995,8226.0,53.8,below,1.0
-0.0139999999999993,-0.0199999999999995,9332.0,59575.0,below,1.0
8794.0,-0.0240000000000009,8806.0,53.275000000000006,below,1.0
8114.0,-0.0219999999999984,8126.0,58.5,below,1.0
8528.0,-0.0219999999999984,8538.0,55.525000000000006,below,1.0
9332.0,-0.0159999999999982,9352.0,59.775000000000006,below,1.0
8648.0,-0.0219999999999984,8.66,53.60000000000001,below,1.0
8.2,-0.0240000000000009,8212.0,56.77499999999999,below,1.0
-0.0079999999999991,0.6359999999999992,8624.0,76.89999999999999,below,1.0
8.39,-0.0219999999999984,8402.0,60375.0,below,1.0
9778.0,-0.0219999999999984,9788.0,67.75,below,1.0
-0.0079999999999991,2.2300000000000004,8182.0,74.70000000000002,below,1.0
8244.0,-0.0259999999999998,8252.0,57.69999999999999,below,0.0
8304.0,-0.0219999999999984,8316.0,50.8,below,1.0
9.8,-0.0199999999999995,9814.0,70.35,below,1.0
8844.0,-0.0199999999999995,8856.0,60.3,below,1.0
9516.0,-0.0240000000000009,9526.0,60175.0,below,1.0
8482.0,-0.0219999999999984,8494.0,54.42499999999998,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
-0.0079999999999991,2426.0,7544.0,67.32499999999999,below,1.0
8.88,-0.0159999999999982,8.9,58.92500000000001,below,1.0
8538.0,-0.0240000000000009,8.55,58.85000000000001,below,1.0
9.9,-0.0240000000000009,9.91,60.525000000000006,below,1.0
-0.0139999999999993,-0.0180000000000006,8536.0,62575.0,below,1.0
9252.0,-0.0180000000000006,9268.0,57.69999999999999,below,1.0
9694.0,-0.0259999999999998,9704.0,67425.0,below,0.0
9204.0,-0.0199999999999995,9216.0,64875.0,below,1.0
9114.0,-0.0219999999999984,9126.0,61.25,below,1.0
8548.0,-0.0219999999999984,8558.0,51.82500000000002,below,1.0
8.49,-0.0219999999999984,8502.0,55325.0,below,1.0
8476.0,-0.0199999999999995,8486.0,57.69999999999999,below,1.0
8824.0,-0.0219999999999984,8836.0,54075.0,below,1.0
8.14,-0.0240000000000009,8.15,49.95,below,1.0
9.55,-0.0259999999999998,9556.0,65225.0,below,0.0
9586.0,-0.0120000000000004,9598.0,65.8,below,1.0
8.98,-0.0180000000000006,8994.0,64.17500000000001,below,1.0
10116.0,-0.0139999999999993,10114.0,74.52499999999999,below,1.0
9554.0,-0.0199999999999995,9.57,53.82499999999999,below,1.0
8144.0,-0.0219999999999984,8154.0,53.525000000000006,below,1.0
9336.0,-0.0219999999999984,9354.0,53975.0,below,1.0
9698.0,-0.0199999999999995,9708.0,68.65,below,1.0
8.61,-0.0199999999999995,8626.0,57.0,below,1.0
8476.0,-0.0300000000000011,8488.0,42.77499999999999,below,1.0
9376.0,-0.0180000000000006,9394.0,57425.0,below,1.0
9638.0,-0.0259999999999998,9646.0,68.45000000000002,below,0.0
8682.0,-0.0139999999999993,8.7,60325.0,below,1.0
9018.0,-0.0180000000000006,9034.0,57.80000000000001,below,1.0
9508.0,-0.0240000000000009,9516.0,66725.0,below,0.0
-0.0120000000000004,-0.0219999999999984,9842.0,73025.0,below,1.0
8852.0,-0.0180000000000006,8868.0,56.400000000000006,below,1.0
8446.0,-0.0259999999999998,8462.0,51725.0,below,1.0
9526.0,-0.0219999999999984,9538.0,58.2,below,1.0
9162.0,-0.0199999999999995,9172.0,62.87499999999999,below,1.0
-0.009999999999998,-0.0199999999999995,9738.0,72.24999999999999,below,1.0
10046.0,-0.0240000000000009,10046.0,71875.0,below,0.0
8.54,-0.0159999999999982,8558.0,59.275000000000006,below,1.0
9718.0,-0.0240000000000009,9.73,66.12499999999999,below,1.0
8604.0,-0.0259999999999998,8618.0,45.1,below,1.0
9702.0,-0.0219999999999984,9714.0,61175.0,below,1.0
-0.0060000000000002,2.4960000000000004,7602.0,69725.0,below,1.0
8208.0,-0.0180000000000006,8224.0,56575.0,below,1.0
8.84,-0.0240000000000009,8.85,66.12499999999999,below,0.0
9268.0,-0.0199999999999995,9288.0,55.69999999999999,below,1.0
-0.0120000000000004,-0.0240000000000009,10.02,64.55,below,1.0
9438.0,-0.0219999999999984,9454.0,53.8,below,1.0
8128.0,-0.0240000000000009,8138.0,53.400000000000006,below,1.0
8158.0,-0.0240000000000009,8168.0,51.025000000000006,below,1.0
-0.009999999999998,0.6080000000000005,9552.0,75675.0,below,1.0
9248.0,-0.0199999999999995,9264.0,67.65,below,1.0
8958.0,-0.0199999999999995,8972.0,52.400000000000006,below,1.0
2.3640000000000008,1.216000000000001,9.74,65425.0,below,1.0
8234.0,-0.0219999999999984,8.24,63175.0,below,0.0
9668.0,-0.0240000000000009,9678.0,63.14999999999999,below,1.0
8926.0,-0.0199999999999995,8938.0,56375.0,below,1.0
8.75,-0.0199999999999995,8762.0,58.775000000000006,below,1.0
8602.0,-0.0219999999999984,8.61,57.60000000000001,below,0.0
9182.0,-0.0180000000000006,9.2,57.94999999999999,below,1.0
8412.0,-0.0219999999999984,8424.0,53.8,below,1.0
9398.0,-0.0240000000000009,9408.0,57.69999999999999,below,1.0
8.64,-0.0219999999999984,8652.0,56.60000000000001,below,1.0
-0.0079999999999991,2.225999999999999,8198.0,75.62500000000001,below,1.0
8152.0,-0.0240000000000009,8162.0,57.1,below,1.0
8238.0,-0.0240000000000009,8248.0,49.45,above,0.0
9436.0,-0.0259999999999998,9446.0,59.60000000000001,below,1.0
8.95,-0.0240000000000009,8964.0,61575.0,below,1.0
-0.0159999999999982,0.1159999999999996,8592.0,58.60000000000001,below,1.0
9.17,-0.0219999999999984,9178.0,67.8,below,1.0
8804.0,-0.0219999999999984,8816.0,56.89999999999999,below,1.0
-0.009999999999998,-0.0159999999999982,9204.0,56.0,below,1.0
8362.0,-0.0180000000000006,8376.0,61.000000000000014,below,1.0
9348.0,-0.0219999999999984,9.36,65575.0,below,1.0
8342.0,-0.0219999999999984,8356.0,48125.0,below,1.0
9682.0,-0.0159999999999982,9698.0,61575.0,below,1.0
-0.009999999999998,0.7680000000000007,9422.0,76.35000000000001,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
9186.0,-0.0279999999999986,9.2,53.1,below,1.0
8.65,-0.0240000000000009,8662.0,53325.0,below,1.0
9402.0,-0.0180000000000006,9418.0,55.67500000000001,below,1.0
9556.0,-0.0219999999999984,9568.0,61375.0,below,1.0
8274.0,-0.0240000000000009,8284.0,55.89999999999999,below,1.0
-0.0060000000000002,2014.0,8854.0,74825.0,below,1.0
-0.0219999999999984,-0.0180000000000006,8176.0,62.27499999999999,below,1.0
9802.0,-0.0219999999999984,9812.0,63.19999999999999,below,1.0
9902.0,-0.0259999999999998,9912.0,58.67500000000001,below,1.0
8268.0,-0.0240000000000009,8274.0,58.2,below,0.0
9508.0,-0.0240000000000009,9522.0,59175.0,below,1.0
9594.0,-0.0180000000000006,9608.0,59.7,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8.34,-0.0219999999999984,8354.0,60.94999999999999,below,1.0
9324.0,-0.0219999999999984,9332.0,69025.0,below,0.0
8822.0,-0.0240000000000009,8.83,61375.0,below,0.0
-0.0079999999999991,1.7140000000000004,8.82,75.49999999999999,below,1.0
8926.0,-0.0180000000000006,8944.0,57.1,below,1.0
9298.0,-0.0199999999999995,9312.0,64.9,below,1.0
-0.009999999999998,0.2759999999999998,10078.0,65.95,below,1.0
9514.0,-0.0159999999999982,9528.0,66.05000000000001,below,1.0
8302.0,-0.0219999999999984,8308.0,63175.0,below,0.0
8476.0,-0.0159999999999982,8.49,61.775000000000006,below,1.0
8776.0,-0.0219999999999984,8786.0,55.02499999999999,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
9964.0,-0.0240000000000009,9966.0,71925.0,below,0.0
-0.0079999999999991,2.071999999999999,8416.0,75.42500000000001,below,1.0
0.1820000000000003,-0.0180000000000006,8072.0,58.94999999999999,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
9206.0,-0.0199999999999995,9224.0,55.62499999999999,below,1.0
8294.0,-0.0219999999999984,8306.0,55.0,below,1.0
-0.0040000000000013,2212.0,8124.0,76.77499999999999,below,1.0
9.6,-0.0199999999999995,9614.0,62375.0,below,1.0
9408.0,-0.0180000000000006,9422.0,67.35,below,1.0
8396.0,-0.0199999999999995,8408.0,60.27499999999999,below,1.0
9594.0,-0.0240000000000009,9604.0,55.80000000000001,below,1.0
8906.0,-0.0240000000000009,8916.0,64225.0,below,1.0
9874.0,-0.0219999999999984,9878.0,71.55,below,1.0
8332.0,-0.0199999999999995,8346.0,55.60000000000001,below,1.0
8164.0,-0.0199999999999995,8178.0,61.80000000000001,below,1.0
8.8,-0.0219999999999984,8816.0,61625.0,below,1.0
8956.0,-0.0199999999999995,8974.0,56.69999999999999,below,1.0
-0.009999999999998,-0.0139999999999993,10.0,74325.0,below,1.0
9784.0,-0.0240000000000009,9792.0,64575.0,below,1.0
9266.0,-0.0180000000000006,9.28,67.52499999999999,below,1.0
8798.0,-0.0259999999999998,8812.0,58625.0,below,1.0
10022.0,-0.0180000000000006,10024.0,71025.0,below,1.0
8.13,-0.0219999999999984,8142.0,55.82499999999999,below,1.0
8574.0,-0.0199999999999995,8588.0,60.7,below,1.0
9216.0,-0.0199999999999995,9228.0,64875.0,below,1.0
8886.0,-0.0159999999999982,8902.0,67025.0,below,1.0
9882.0,-0.0219999999999984,9.89,70.7,below,1.0
9068.0,-0.0120000000000004,9084.0,68.32499999999999,below,1.0
8988.0,-0.0240000000000009,8998.0,53.8,below,1.0
9762.0,-0.0240000000000009,9772.0,58.1,below,1.0
8352.0,-0.0199999999999995,8366.0,52.525000000000006,below,1.0
9672.0,-0.0199999999999995,9688.0,54925.0,below,1.0
8.24,-0.0259999999999998,8256.0,56975.0,below,1.0
9.59,-0.0199999999999995,9604.0,68.75,below,1.0
9414.0,-0.0219999999999984,9426.0,66.55,below,1.0
9846.0,-0.0219999999999984,9858.0,63.07499999999999,below,1.0
8582.0,-0.0240000000000009,8594.0,56.275000000000006,below,1.0
8294.0,-0.0199999999999995,8312.0,49.7,below,1.0
9686.0,-0.0240000000000009,9698.0,63.39999999999999,below,1.0
8638.0,-0.0219999999999984,8648.0,61.45,below,1.0
9.94,-0.0180000000000006,9948.0,68675.0,below,1.0
9608.0,-0.0219999999999984,9.62,66775.0,below,1.0
8796.0,-0.0199999999999995,8812.0,61.97500000000001,below,1.0
8438.0,-0.0259999999999998,8448.0,58.72500000000001,below,1.0
8.99,-0.0199999999999995,9.0,67.05000000000001,below,0.0
9718.0,-0.0240000000000009,9728.0,65025.0,below,0.0
9824.0,-0.0219999999999984,9838.0,53.275000000000006,below,1.0
8886.0,-0.0240000000000009,8.9,55.82499999999999,below,1.0
8286.0,-0.0120000000000004,8304.0,62225.0,below,1.0
-0.0060000000000002,1926.0,7898.0,76.6,below,1.0
-0.0079999999999991,2.0919999999999987,8186.0,75.4,below,1.0
-0.0040000000000013,0.6939999999999991,8446.0,81875.0,below,1.0
2.5180000000000007,4.0,10142.0,56.1,above,1.0
9432.0,-0.0159999999999982,9446.0,64.19999999999999,below,1.0
9808.0,-0.0219999999999984,9.82,64375.0,below,1.0
8.54,-0.0240000000000009,8.55,52.82500000000002,below,1.0
8306.0,-0.0219999999999984,8318.0,62.45,below,1.0
9.4,-0.0219999999999984,9412.0,58.0,below,1.0
-0.0120000000000004,0.1580000000000012,9.4,72.95,below,0.0
9.42,-0.0139999999999993,9436.0,59.67499999999998,below,1.0
9148.0,-0.0159999999999982,9166.0,57.82499999999999,below,1.0
8124.0,-0.0240000000000009,8134.0,50.95,below,1.0
8452.0,-0.0240000000000009,8464.0,53.0,below,1.0
8.47,-0.0219999999999984,8486.0,60.05,below,1.0
9.69,-0.0219999999999984,9.7,57.25,below,1.0
9.77,-0.0219999999999984,9786.0,59125.0,below,1.0
9162.0,-0.0180000000000006,9.18,57.54999999999998,below,1.0
9012.0,-0.0159999999999982,9032.0,59.775000000000006,below,1.0
9268.0,-0.0219999999999984,9286.0,62825.0,below,1.0
-0.0139999999999993,-0.0219999999999984,9654.0,55175.0,below,1.0
8156.0,-0.0219999999999984,8166.0,57.82499999999999,below,1.0
8538.0,-0.0240000000000009,8.55,55.80000000000001,below,1.0
9488.0,-0.0199999999999995,9502.0,67.25000000000001,below,1.0
8262.0,-0.0219999999999984,8272.0,53.45,below,1.0
8.91,-0.0159999999999982,8.92,66.25000000000001,below,1.0
8.79,-0.0159999999999982,8806.0,68.37500000000001,below,1.0
8824.0,-0.0139999999999993,8.84,68825.0,below,1.0
9.64,-0.0240000000000009,9652.0,63.775000000000006,below,1.0
9736.0,-0.0240000000000009,9744.0,69.35,below,0.0
8956.0,-0.0259999999999998,8964.0,66.65,below,0.0
-0.0079999999999991,1154.0,9.42,75.15,below,1.0
8962.0,-0.0240000000000009,8972.0,62.7,below,1.0
9132.0,-0.0259999999999998,9144.0,58.775000000000006,below,1.0
9476.0,-0.0219999999999984,9486.0,60.55,below,1.0
8274.0,-0.0240000000000009,8284.0,55.89999999999999,below,1.0
8.85,-0.0199999999999995,8864.0,65.55,below,1.0
-0.009999999999998,-0.0219999999999984,9962.0,69.22500000000001,below,1.0
-0.0079999999999991,1.7420000000000009,7.49,69825.0,below,1.0
8296.0,-0.0240000000000009,8308.0,54.3,below,1.0
9604.0,-0.0219999999999984,9616.0,67.15,below,1.0
9192.0,-0.0180000000000006,9206.0,68.65,below,1.0
8658.0,-0.0180000000000006,8674.0,55.275000000000006,below,1.0
9124.0,-0.0159999999999982,9138.0,58.80000000000001,below,1.0
9452.0,-0.0240000000000009,9464.0,61.87499999999999,below,1.0
8694.0,-0.0139999999999993,8706.0,63.14999999999999,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
-0.0060000000000002,1.6039999999999992,8224.0,75.29999999999998,below,1.0
9356.0,-0.0199999999999995,9368.0,60.27499999999999,below,1.0
9.52,-0.0219999999999984,9532.0,63.14999999999999,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8.12,-0.0240000000000009,8.13,51725.0,below,1.0
-0.0120000000000004,-0.0240000000000009,9704.0,72.17499999999998,below,0.0
9888.0,-0.0219999999999984,9898.0,68.35,below,1.0
9596.0,-0.0259999999999998,9608.0,66825.0,below,1.0
8496.0,-0.0240000000000009,8.51,60.75,below,1.0
8468.0,-0.0219999999999984,8482.0,61.55,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8.92,-0.0240000000000009,8936.0,57.0,below,1.0
-0.0079999999999991,2224.0,8.16,75.57499999999999,below,1.0
8626.0,-0.0199999999999995,8642.0,55.525000000000006,below,1.0
9088.0,-0.0240000000000009,9.1,54.77499999999999,below,1.0
-0.0120000000000004,-0.0219999999999984,9374.0,61675.0,below,1.0
8.56,-0.0199999999999995,8576.0,54725.0,below,1.0
-0.009999999999998,-0.0219999999999984,9378.0,51.85,below,1.0
8808.0,-0.0199999999999995,8818.0,66.14999999999999,below,0.0
9182.0,-0.0199999999999995,9196.0,67.19999999999999,below,1.0
-0.0259999999999998,-0.0240000000000009,8116.0,60.3,below,1.0
8192.0,-0.0199999999999995,8206.0,53.95,below,1.0
8548.0,-0.0240000000000009,8558.0,57.1,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,above,0.0
9448.0,-0.0219999999999984,9464.0,55.47500000000001,below,1.0
9.02,-0.0219999999999984,9032.0,58.0,below,1.0
8598.0,-0.0240000000000009,8612.0,56.0,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
9164.0,-0.0240000000000009,9178.0,59.000000000000014,below,1.0
8876.0,-0.0159999999999982,8.89,57.775000000000006,below,1.0
9666.0,-0.0199999999999995,9678.0,68.22500000000001,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,above,0.0
9674.0,-0.0240000000000009,9684.0,61675.0,below,1.0
9592.0,-0.0240000000000009,9.6,67625.0,below,0.0
9324.0,-0.0219999999999984,9336.0,60.2,below,1.0
8528.0,-0.0219999999999984,8542.0,55.3,below,1.0
-0.0079999999999991,0.0739999999999998,9.66,71.9,below,0.0
9444.0,-0.0159999999999982,9456.0,64375.0,below,1.0
9438.0,-0.0240000000000009,9446.0,65625.0,below,0.0
-0.0120000000000004,1.0579999999999998,9848.0,68.25000000000001,below,1.0
8336.0,-0.0219999999999984,8352.0,51.275000000000006,below,1.0
9932.0,-0.0240000000000009,9.93,68.55,below,0.0
-0.009999999999998,0.5700000000000003,8682.0,73.95,below,1.0
8554.0,-0.0199999999999995,8566.0,63.25,below,1.0
8604.0,-0.0240000000000009,8616.0,55.82499999999999,below,1.0
9082.0,-0.0139999999999993,9102.0,57.80000000000001,below,1.0
-0.0139999999999993,-0.0139999999999993,8982.0,55.3,below,1.0
9462.0,-0.0219999999999984,9478.0,60.02499999999999,below,1.0
9634.0,-0.0199999999999995,9.65,58175.0,below,1.0
8.94,-0.0199999999999995,8956.0,62.45,below,1.0
8802.0,-0.0199999999999995,8816.0,56.72500000000001,below,1.0
9256.0,-0.0259999999999998,9268.0,59.89999999999999,below,1.0
9.59,-0.0259999999999998,9602.0,66.75,below,1.0
8952.0,-0.0139999999999993,8972.0,60.07499999999999,below,1.0
-0.009999999999998,-0.0199999999999995,5.571999999999999,52.67500000000001,below,1.0
9392.0,-0.0240000000000009,9404.0,61425.0,below,1.0
9986.0,-0.0219999999999984,9992.0,71.05,below,1.0
9528.0,-0.0240000000000009,9538.0,66875.0,below,1.0
9408.0,-0.0199999999999995,9424.0,56.74999999999999,below,1.0
8.17,-0.0240000000000009,8182.0,51325.0,below,1.0
-0.0079999999999991,2016.0,8852.0,72725.0,below,1.0
8754.0,-0.0219999999999984,8768.0,62.05000000000001,below,1.0
8464.0,-0.0219999999999984,8476.0,61475.0,below,1.0
8314.0,-0.0240000000000009,8326.0,56.80000000000001,below,1.0
9796.0,-0.0219999999999984,9806.0,67.65,below,1.0
9708.0,-0.0240000000000009,9718.0,69.27499999999999,below,1.0
8414.0,-0.0259999999999998,8426.0,51325.0,below,1.0
8268.0,-0.0219999999999984,8.28,54.82499999999999,below,1.0
8.53,-0.0159999999999982,8544.0,63.85000000000001,below,1.0
8.48,-0.0240000000000009,8486.0,62.6,below,0.0
9718.0,-0.0240000000000009,9.73,63.55,below,1.0
9146.0,-0.0219999999999984,9158.0,65.65,below,1.0
9146.0,2.748000000000001,10116.0,68.22500000000001,above,1.0
9766.0,-0.0199999999999995,9778.0,59.1,below,1.0
9284.0,-0.0180000000000006,9298.0,60.000000000000014,below,1.0
8306.0,-0.0159999999999982,8324.0,57.2,below,1.0
8674.0,-0.0180000000000006,8.69,57.2,below,1.0
8598.0,-0.0259999999999998,8606.0,61425.0,below,0.0
-0.0139999999999993,-0.0219999999999984,8956.0,61575.0,below,0.0
-0.0159999999999982,-0.0219999999999984,8.96,51.77499999999999,below,1.0
8288.0,-0.0159999999999982,8306.0,56.1,below,1.0
9052.0,-0.0219999999999984,9066.0,59.7,below,1.0
8448.0,-0.0240000000000009,8.46,56.72500000000001,below,1.0
-0.0159999999999982,-0.0199999999999995,9112.0,54.42499999999998,below,1.0
8374.0,-0.0199999999999995,8.39,61.87499999999999,below,1.0
9478.0,-0.0219999999999984,9492.0,67.05000000000001,below,1.0
9488.0,-0.0219999999999984,9.5,65.92499999999998,below,1.0
10062.0,-0.0199999999999995,10062.0,72.75,below,1.0
9342.0,-0.0180000000000006,9356.0,68.15,below,1.0
8628.0,-0.0219999999999984,8.64,59.7,below,1.0
-0.0120000000000004,-0.0219999999999984,9456.0,57.3,below,1.0
9674.0,-0.0240000000000009,9.69,67775.0,below,1.0
8598.0,-0.0199999999999995,8612.0,62.75,below,1.0
8726.0,-0.0159999999999982,8744.0,55.62499999999999,below,1.0
10016.0,-0.0240000000000009,10016.0,67.65,below,1.0
8704.0,-0.0219999999999984,8716.0,59.89999999999999,below,1.0
-0.0079999999999991,2138.0,8018.0,73975.0,below,1.0
9.27,-0.0259999999999998,9272.0,70.85,below,0.0
8.97,-0.0219999999999984,8986.0,64.75,below,1.0
9078.0,-0.0199999999999995,9.09,63.85000000000001,below,1.0
8572.0,-0.0240000000000009,8584.0,58975.0,below,1.0
9222.0,-0.0180000000000006,9234.0,67.45000000000002,below,1.0
8956.0,-0.0199999999999995,8.97,67.32499999999999,below,1.0
8124.0,-0.0240000000000009,8134.0,56925.0,below,1.0
9822.0,-0.0240000000000009,9834.0,72.42500000000001,below,1.0
9.81,-0.0180000000000006,9828.0,61.60000000000001,below,1.0
8586.0,-0.0199999999999995,8602.0,54.400000000000006,below,1.0
9056.0,-0.0180000000000006,9072.0,66.14999999999999,below,1.0
8364.0,-0.0240000000000009,8376.0,56.69999999999999,below,1.0
8274.0,-0.0240000000000009,8284.0,55.89999999999999,below,1.0
9812.0,-0.0199999999999995,9824.0,72.17499999999998,below,1.0
9324.0,-0.0240000000000009,9332.0,65475.0,below,0.0
9742.0,-0.0240000000000009,9752.0,63.650000000000006,below,1.0
-0.0060000000000002,2.0120000000000005,8846.0,75325.0,below,1.0
9.86,-0.0219999999999984,9.87,69.64999999999999,below,1.0
9282.0,-0.0259999999999998,9294.0,60.05,below,1.0
-0.0040000000000013,1.9320000000000004,7.91,76.49999999999999,below,1.0
8.43,-0.0199999999999995,8442.0,62.27499999999999,below,0.0
8312.0,-0.0180000000000006,8328.0,55.3,below,1.0
8908.0,-0.0180000000000006,8924.0,56.72500000000001,below,1.0
10046.0,-0.0180000000000006,10052.0,72.22500000000001,below,1.0
9268.0,-0.0219999999999984,9282.0,65.27499999999999,below,1.0
8.18,-0.0219999999999984,8194.0,53.1,below,1.0
8624.0,-0.0219999999999984,8638.0,62.45,below,1.0
8848.0,-0.0240000000000009,8862.0,59.94999999999999,below,1.0
8274.0,-0.0240000000000009,8284.0,55.89999999999999,below,1.0
-0.0159999999999982,-0.0240000000000009,8872.0,57.650000000000006,below,1.0
8.42,-0.0199999999999995,8434.0,54.89999999999999,below,1.0
8292.0,-0.0240000000000009,8308.0,50.025000000000006,below,1.0
8592.0,-0.0180000000000006,8.61,52.525000000000006,below,1.0
9588.0,-0.0219999999999984,9602.0,67.07499999999999,below,1.0
9106.0,-0.0279999999999986,9118.0,53.8,below,1.0
8516.0,-0.0219999999999984,8528.0,63325.0,below,1.0
-0.009999999999998,-0.0199999999999995,9338.0,66.95,below,0.0
8834.0,-0.0219999999999984,8846.0,59575.0,below,1.0
8196.0,-0.0279999999999986,8206.0,45.95,below,1.0
8418.0,-0.0240000000000009,8432.0,53875.0,below,1.0
-0.0040000000000013,0.6980000000000004,9544.0,77.69999999999999,below,1.0
8132.0,-0.0180000000000006,8148.0,55325.0,below,1.0
-0.0079999999999991,-0.0159999999999982,9938.0,73.70000000000002,below,1.0
9282.0,-0.0180000000000006,9.3,57.1,below,1.0
8302.0,-0.0199999999999995,8316.0,56.0,below,1.0
8.56,-0.0199999999999995,8574.0,57375.0,below,1.0
9042.0,-0.0199999999999995,9058.0,55.60000000000001,below,1.0
8.33,-0.0180000000000006,8342.0,56.69999999999999,below,1.0
9464.0,-0.0219999999999984,9478.0,66.75,below,1.0
9208.0,-0.0199999999999995,9222.0,67775.0,below,1.0
8.65,-0.0139999999999993,8668.0,59.60000000000001,below,1.0
8.82,-0.0180000000000006,8834.0,56.5,below,1.0
9.59,-0.0180000000000006,9608.0,57.80000000000001,below,1.0
-0.0279999999999986,-0.0219999999999984,8106.0,54.42499999999998,below,1.0
9.61,-0.0259999999999998,9624.0,60.27499999999999,below,1.0
8642.0,-0.0199999999999995,8654.0,60.775000000000006,below,1.0
8786.0,-0.0219999999999984,8798.0,56.3,below,1.0
8238.0,-0.0240000000000009,8248.0,49.45,below,1.0
8562.0,-0.0219999999999984,8576.0,59.07500000000002,below,1.0
8784.0,-0.0120000000000004,8806.0,59.45,below,1.0
8758.0,-0.0240000000000009,8.77,54.82499999999999,below,1.0
9344.0,-0.0199999999999995,9354.0,67775.0,below,1.0
9144.0,-0.0199999999999995,9.16,56.45,below,1.0
9.6,-0.0219999999999984,9612.0,65575.0,below,1.0
8452.0,-0.0180000000000006,8468.0,57.69999999999999,below,1.0
9898.0,-0.0219999999999984,9904.0,65.25000000000001,below,1.0
-0.0040000000000013,0.652000000000001,8422.0,81.65,below,1.0
-0.0139999999999993,0.1780000000000008,9804.0,72.24999999999999,below,1.0
-0.0199999999999995,-0.0240000000000009,8932.0,51.25,below,1.0
8778.0,-0.0219999999999984,8788.0,55.400000000000006,below,1.0
8482.0,-0.0219999999999984,8494.0,58.05,below,1.0
9178.0,-0.0219999999999984,9192.0,58.1,below,1.0
-0.0060000000000002,1.86,8842.0,75.0,below,1.0
8084.0,-0.0180000000000006,8.1,55.55000000000001,below,1.0
-0.0139999999999993,-0.0219999999999984,9.16,60975.0,below,1.0
8942.0,-0.0139999999999993,8954.0,64.55,below,1.0
8208.0,-0.0219999999999984,8218.0,58425.0,below,1.0
8156.0,-0.0240000000000009,8164.0,64.05000000000001,below,0.0
8518.0,-0.0240000000000009,8.53,59475.0,below,1.0
-0.0120000000000004,-0.0219999999999984,7102.0,48825.0,below,1.0
10018.0,-0.0240000000000009,10022.0,66.25000000000001,below,1.0
9378.0,-0.0219999999999984,9392.0,63.45,below,1.0
8772.0,-0.0219999999999984,8784.0,56225.0,below,1.0
9.09,-0.0240000000000009,9094.0,50.37499999999999,below,0.0
9.83,-0.0199999999999995,9846.0,61.900000000000006,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
9746.0,-0.0199999999999995,9762.0,55.62499999999999,below,1.0
9504.0,-0.0219999999999984,9516.0,61.45,below,1.0
9082.0,-0.0259999999999998,9092.0,55075.0,below,1.0
9.67,-0.0219999999999984,9.68,68725.0,below,1.0
8616.0,-0.0219999999999984,8628.0,57075.0,below,1.0
